location_id,timestamp,precipitation_rate_mm_hr,pore_pressure_kpa,subsurface_displacement_mm,ground_acceleration_g,realtime_water_table_m,cumulative_precip_72hr,cumulative_precip_168hr,ucs_mpa,seismic_zone,pga_g,initial_water_table_m,rockfall_event,3d_surface_coord_x,3d_surface_coord_y,3d_surface_coord_z
Zone_D,2025-08-20 21:37:12.259652,17.5698,2436.3085,612.079,0.0023,248.3495,572.5329,1329.1427,158.4,II,0.22,18.0,0,734.4948,703.8909,795.7027
Zone_C,2025-06-15 05:37:12.259652,9.7424,2137.422,125.2507,0.0061,217.882,600.6002,1386.0364,123.0,II,0.19,15.8,0,150.3009,144.0384,162.826
Zone_B,2025-04-18 22:37:12.259652,0.0,337.5795,9.4748,0.0045,34.4118,84.328,217.215,97.1,IV,0.48,21.4,0,11.3697,10.896,12.3172
Zone_C,2025-06-27 10:37:12.259652,12.6005,2364.0462,207.4853,0.008,240.9833,630.6374,1334.8496,123.0,II,0.19,15.8,0,248.9824,238.6081,269.7309
Zone_D,2025-05-11 12:37:12.259652,1.7563,408.3957,37.5915,0.0023,41.6306,80.9757,210.8054,158.4,II,0.22,18.0,0,45.1098,43.2302,48.869
Zone_D,2025-09-25 09:37:12.259652,5.8843,2322.2181,861.2831,0.0,236.7195,535.1852,1323.5756,158.4,II,0.22,18.0,0,1033.5397,990.4755,1119.668
Zone_A,2025-04-14 15:37:12.259652,0.0,323.3716,5.2862,0.0064,32.9635,106.9447,185.4421,90.4,IV,0.49,25.0,0,6.3435,6.0792,6.8721
Zone_D,2025-05-26 13:37:12.259652,0.0,421.8132,56.6679,0.0015,42.9983,98.1765,231.5221,158.4,II,0.22,18.0,0,68.0015,65.1681,73.6683
Zone_D,2025-07-18 23:37:12.259652,2.506,2427.2545,367.6874,0.0095,247.4266,587.9736,1359.9977,158.4,II,0.22,18.0,0,441.2249,422.8405,477.9936
Zone_C,2025-07-19 11:37:12.259652,15.4489,2396.6843,367.2852,0.0014,244.3103,593.4891,1321.339,123.0,II,0.19,15.8,0,440.7422,422.3779,477.4707
Zone_A,2025-08-23 13:37:12.259652,8.4938,2454.9113,618.8633,0.0139,250.2458,665.8103,1404.0991,90.4,IV,0.49,25.0,0,742.636,711.6928,804.5223
Zone_A,2025-07-25 00:37:12.259652,7.2483,2482.1056,406.6365,0.0331,253.0179,604.7557,1367.692,90.4,IV,0.49,25.0,0,487.9638,467.6319,528.6274
Zone_B,2025-07-10 09:37:12.259652,4.3814,2405.7551,307.6454,0.0188,245.235,547.0336,1350.0163,97.1,IV,0.48,21.4,0,369.1744,353.7922,399.939
Zone_B,2025-08-10 16:37:12.259652,11.2044,2440.7196,536.4734,0.0001,248.7991,586.6809,1399.4426,97.1,IV,0.48,21.4,0,643.7681,616.9444,697.4154
Zone_A,2025-09-21 00:37:12.259652,14.2459,2562.7687,828.3549,0.0003,261.2404,654.6347,1439.8615,90.4,IV,0.49,25.0,0,994.0259,952.6081,1076.8614
Zone_D,2025-04-28 03:37:12.259652,1.5373,420.6713,19.799,0.0002,42.8819,110.1077,257.5086,158.4,II,0.22,18.0,0,23.7588,22.7689,25.7387
Zone_C,2025-09-26 18:37:12.259652,10.4761,2451.7296,875.914,0.0178,249.9215,579.2252,1385.1995,123.0,II,0.19,15.8,0,1051.0968,1007.3011,1138.6882
Zone_A,2025-08-12 22:37:12.259652,7.4413,2294.5136,543.2449,0.0043,233.8954,543.9504,1247.3415,90.4,IV,0.49,25.0,0,651.8939,624.7316,706.2184
Zone_A,2025-04-20 01:37:12.259652,2.8638,352.1122,11.0992,0.0047,35.8932,83.7289,223.1944,90.4,IV,0.49,25.0,0,13.3191,12.7641,14.429
Zone_C,2025-09-16 00:37:12.259652,4.2182,2425.5107,797.9336,0.018,247.2488,561.7923,1379.8435,123.0,II,0.19,15.8,0,957.5203,917.6236,1037.3136
Zone_C,2025-08-20 21:37:12.259652,13.8104,2564.9457,604.2303,0.0022,261.4624,683.914,1487.3147,123.0,II,0.19,15.8,0,725.0764,694.8649,785.4994
Zone_C,2025-04-18 15:37:12.259652,1.8062,334.8299,8.1632,0.0035,34.1315,114.4243,221.41,123.0,II,0.19,15.8,0,9.7958,9.3877,10.6122
Zone_A,2025-06-08 01:37:12.259652,8.7723,1547.8479,84.745,0.0002,157.7827,582.8927,1351.3752,90.4,IV,0.49,25.0,0,101.694,97.4567,110.1685
Zone_C,2025-08-26 18:37:12.259652,9.513,2492.6467,648.6303,0.0003,254.0924,591.3768,1359.7231,123.0,II,0.19,15.8,0,778.3564,745.9248,843.2194
Zone_D,2025-05-03 12:37:12.259652,3.4612,450.0116,27.1083,0.0,45.8727,117.5139,281.1732,158.4,II,0.22,18.0,0,32.5299,31.1745,35.2407
Zone_D,2025-07-15 06:37:12.259652,2.061,2399.1937,340.5806,0.0082,244.5661,545.2668,1345.8115,158.4,II,0.22,18.0,0,408.6967,391.6677,442.7548
Zone_C,2025-05-25 02:37:12.259652,1.6615,401.1209,50.5086,0.0001,40.889,94.7278,215.5574,123.0,II,0.19,15.8,0,60.6103,58.0849,65.6612
Zone_D,2025-08-13 16:37:12.259652,7.4839,2480.7573,558.6282,0.0049,252.8805,624.3162,1375.3384,158.4,II,0.22,18.0,0,670.3538,642.4224,726.2166
Zone_D,2025-06-12 17:37:12.259652,6.1355,1891.9309,111.6982,0.0121,192.8574,539.421,1325.8368,158.4,II,0.22,18.0,0,134.0379,128.453,145.2077
Zone_D,2025-04-24 05:37:12.259652,3.1406,387.668,15.027,0.0075,39.5176,109.6082,226.6853,158.4,II,0.22,18.0,0,18.0324,17.281,19.5351
Zone_A,2025-08-11 14:37:12.259652,17.3975,2353.551,533.9421,0.0102,239.9135,572.9174,1278.6276,90.4,IV,0.49,25.0,0,640.7306,614.0334,694.1248
Zone_C,2025-05-25 18:37:12.259652,2.2843,403.9134,51.3252,0.0033,41.1736,101.8372,213.1859,123.0,II,0.19,15.8,0,61.5902,59.024,66.7228
Zone_B,2025-04-19 08:37:12.259652,1.8144,356.1367,9.9194,0.0012,36.3034,91.6831,214.6013,97.1,IV,0.48,21.4,0,11.9033,11.4073,12.8952
Zone_D,2025-07-01 05:37:12.259652,6.4818,2443.2846,238.0235,0.0078,249.0606,645.3151,1390.2039,158.4,II,0.22,18.0,0,285.6282,273.727,309.4305
Zone_C,2025-06-05 18:37:12.259652,7.5407,1410.7975,72.6508,0.0003,143.8122,668.1259,1107.6959,123.0,II,0.19,15.8,0,87.1809,83.5484,94.446
Zone_A,2025-09-21 19:37:12.259652,4.6496,2569.9975,834.4665,0.0062,261.9773,646.0956,1468.0165,90.4,IV,0.49,25.0,0,1001.3598,959.6365,1084.8065
Zone_A,2025-04-15 18:37:12.259652,4.4772,346.5543,6.4336,0.0114,35.3266,112.6389,228.7801,90.4,IV,0.49,25.0,0,7.7203,7.3986,8.3637
Zone_A,2025-05-14 20:37:12.259652,0.0,406.9218,40.4929,0.0005,41.4803,120.5491,226.6758,90.4,IV,0.49,25.0,0,48.5915,46.5668,52.6408
Zone_A,2025-08-31 06:37:12.259652,0.0,2411.6792,675.1139,0.0125,245.8389,564.1071,1322.1885,90.4,IV,0.49,25.0,0,810.1367,776.381,877.6481
Zone_D,2025-07-22 01:37:12.259652,14.3849,2545.4132,390.6363,0.0008,259.4713,679.7021,1465.1058,158.4,II,0.22,18.0,0,468.7636,449.2318,507.8272
Zone_B,2025-06-29 09:37:12.259652,10.0575,2471.1348,226.0649,0.0082,251.8996,654.8576,1457.4362,97.1,IV,0.48,21.4,0,271.2778,259.9746,293.8843
Zone_C,2025-08-16 10:37:12.259652,4.3416,2469.2824,570.7851,0.0202,251.7107,604.2912,1367.3047,123.0,II,0.19,15.8,0,684.9421,656.4029,742.0206
Zone_B,2025-06-11 01:37:12.259652,1.9105,1937.5579,102.6527,0.001,197.5085,653.8373,1468.9704,97.1,IV,0.48,21.4,0,123.1832,118.0506,133.4485
Zone_C,2025-06-19 23:37:12.259652,0.0,2234.2044,156.7378,0.0006,227.7476,580.1224,1352.72,123.0,II,0.19,15.8,0,188.0854,180.2485,203.7592
Zone_D,2025-09-03 15:37:12.259652,9.8258,2314.5045,709.7624,0.0018,235.9332,558.5158,1241.6628,158.4,II,0.22,18.0,0,851.7148,816.2267,922.6911
Zone_B,2025-05-31 03:37:12.259652,2.1852,414.6594,62.2008,0.0013,42.2691,90.7278,240.4491,97.1,IV,0.48,21.4,0,74.6409,71.5309,80.861
Zone_B,2025-05-22 05:37:12.259652,0.0,405.5496,50.6855,0.011,41.3404,84.0165,229.6004,97.1,IV,0.48,21.4,0,60.8226,58.2883,65.8912
Zone_B,2025-09-14 05:37:12.259652,10.7292,2510.2944,795.1743,0.0293,255.8914,640.6718,1394.7802,97.1,IV,0.48,21.4,0,954.2092,914.4505,1033.7266
Zone_D,2025-09-16 15:37:12.259652,7.273,2298.315,799.4801,0.0217,234.2829,555.1546,1297.7886,158.4,II,0.22,18.0,0,959.3761,919.4021,1039.3241
Zone_B,2025-09-08 03:37:12.259652,4.8707,2486.0679,750.3767,0.0202,253.4218,598.5403,1399.7858,97.1,IV,0.48,21.4,0,900.452,862.9332,975.4897
Zone_A,2025-09-04 12:37:12.259652,0.9218,2475.6392,706.4578,0.0003,252.3587,614.6052,1398.0799,90.4,IV,0.49,25.0,0,847.7494,812.4265,918.3952
Zone_A,2025-08-07 09:37:12.259652,3.8091,2385.8222,504.2244,0.0,243.2031,537.8887,1330.5538,90.4,IV,0.49,25.0,0,605.0693,579.8581,655.4917
Zone_A,2025-04-20 15:37:12.259652,0.0,363.9271,11.7458,0.0011,37.0976,84.9774,223.8096,90.4,IV,0.49,25.0,0,14.0949,13.5077,15.2695
Zone_D,2025-04-08 23:37:12.259652,3.4671,201.7632,0.298,0.0002,20.5671,24.4462,24.4462,158.4,II,0.22,18.0,0,0.3577,0.3427,0.3875
Zone_A,2025-09-14 05:37:12.259652,2.77,2451.5142,777.9162,0.0011,249.8995,583.4415,1370.8319,90.4,IV,0.49,25.0,0,933.4994,894.6036,1011.291
Zone_B,2025-06-05 19:37:12.259652,3.9614,1291.3843,76.3205,0.0162,131.6396,584.0644,990.3787,97.1,IV,0.48,21.4,0,91.5846,87.7686,99.2167
Zone_D,2025-05-23 10:37:12.259652,0.0,420.5834,52.6341,0.0,42.8729,99.8161,252.0553,158.4,II,0.22,18.0,0,63.161,60.5293,68.4244
Zone_A,2025-06-23 12:37:12.259652,9.8245,2178.8631,179.5924,0.0009,222.1063,498.4972,1283.9667,90.4,IV,0.49,25.0,0,215.5109,206.5312,233.4701
Zone_B,2025-08-29 00:37:12.259652,2.8721,2487.282,674.2863,0.0073,253.5456,562.7933,1411.4995,97.1,IV,0.48,21.4,0,809.1436,775.4293,876.5722
Zone_B,2025-06-24 11:37:12.259652,1.3049,2371.7894,190.7085,0.0042,241.7726,607.2036,1435.5094,97.1,IV,0.48,21.4,0,228.8502,219.3148,247.9211
Zone_B,2025-05-04 11:37:12.259652,4.7277,413.1171,28.2021,0.0015,42.1118,109.147,227.4369,97.1,IV,0.48,21.4,0,33.8425,32.4324,36.6627
Zone_C,2025-04-17 01:37:12.259652,1.9273,334.6705,6.5096,0.0001,34.1152,121.8239,240.8431,123.0,II,0.19,15.8,0,7.8115,7.486,8.4624
Zone_C,2025-04-18 02:37:12.259652,0.0531,341.6145,7.6044,0.0005,34.8231,121.6692,235.7887,123.0,II,0.19,15.8,0,9.1253,8.7451,9.8857
Zone_B,2025-08-07 20:37:12.259652,11.875,2464.8853,515.497,0.0001,251.2625,619.9006,1417.3347,97.1,IV,0.48,21.4,0,618.5963,592.8215,670.146
Zone_C,2025-04-27 04:37:12.259652,0.1728,363.6479,17.3904,0.007,37.0691,85.7866,211.8599,123.0,II,0.19,15.8,0,20.8684,19.9989,22.6075
Zone_D,2025-04-15 19:37:12.259652,0.0,338.0089,5.9854,0.006,34.4555,113.9935,242.7336,158.4,II,0.22,18.0,0,7.1824,6.8832,7.781
Zone_C,2025-05-09 00:37:12.259652,0.6934,373.6654,30.8448,0.0106,38.0903,84.6955,211.0086,123.0,II,0.19,15.8,0,37.0138,35.4716,40.0983
Zone_B,2025-05-25 07:37:12.259652,1.216,425.9636,54.5844,0.0034,43.4214,113.0265,228.6931,97.1,IV,0.48,21.4,0,65.5013,62.7721,70.9598
Zone_B,2025-07-29 11:37:12.259652,0.4942,2384.9062,447.5931,0.0201,243.1097,571.7435,1295.1625,97.1,IV,0.48,21.4,0,537.1117,514.7321,581.8711
Zone_C,2025-08-02 04:37:12.259652,17.5241,2460.7261,465.8993,0.0011,250.8385,637.4446,1393.3225,123.0,II,0.19,15.8,0,559.0791,535.7842,605.6691
Zone_A,2025-06-17 10:37:12.259652,7.6019,2161.642,138.7777,0.0003,220.3509,534.9816,1376.3846,90.4,IV,0.49,25.0,0,166.5333,159.5944,180.411
Zone_C,2025-05-11 11:37:12.259652,0.5915,380.1321,33.7614,0.0134,38.7495,106.933,212.6553,123.0,II,0.19,15.8,0,40.5137,38.8256,43.8898
Zone_D,2025-08-29 13:37:12.259652,6.4269,2297.6781,674.6865,0.0002,234.218,484.0812,1266.3836,158.4,II,0.22,18.0,0,809.6238,775.8895,877.0925
Zone_B,2025-08-31 02:37:12.259652,0.0,2472.7838,689.9835,0.0003,252.0677,577.5637,1404.2665,97.1,IV,0.48,21.4,0,827.9802,793.481,896.9786
Zone_C,2025-09-17 02:37:12.259652,2.1695,2393.7321,805.7801,0.0076,244.0094,581.0007,1315.9624,123.0,II,0.19,15.8,0,966.9361,926.6471,1047.5141
Zone_A,2025-05-19 04:37:12.259652,0.0,424.4242,45.9917,0.0002,43.2644,104.5645,252.7411,90.4,IV,0.49,25.0,0,55.1901,52.8905,59.7893
Zone_D,2025-08-24 05:37:12.259652,5.4502,2421.6502,636.4824,0.0109,246.8553,584.3271,1352.5759,158.4,II,0.22,18.0,0,763.7789,731.9548,827.4272
Zone_C,2025-05-06 21:37:12.259652,0.0,367.9966,28.5243,0.0032,37.5124,78.6383,197.5291,123.0,II,0.19,15.8,0,34.2292,32.803,37.0816
Zone_B,2025-06-22 12:37:12.259652,5.4441,2273.8351,177.066,0.0078,231.7875,559.4182,1352.2259,97.1,IV,0.48,21.4,0,212.4791,203.6258,230.1857
Zone_B,2025-08-23 00:37:12.259652,4.4075,2492.8829,628.7771,0.0,254.1165,627.0918,1386.3309,97.1,IV,0.48,21.4,0,754.5325,723.0937,817.4102
Zone_A,2025-07-31 23:37:12.259652,4.9525,2391.2141,457.9198,0.001,243.7527,527.6379,1311.154,90.4,IV,0.49,25.0,0,549.5038,526.6078,595.2957
Zone_B,2025-08-27 23:37:12.259652,12.1161,2522.773,666.472,0.0007,257.1634,598.7227,1459.0864,97.1,IV,0.48,21.4,0,799.7664,766.4428,866.4136
Zone_C,2025-09-12 04:37:12.259652,5.4692,2472.632,769.8441,0.0002,252.0522,618.6071,1402.0973,123.0,II,0.19,15.8,0,923.8129,885.3207,1000.7974
Zone_D,2025-06-08 16:37:12.259652,5.9448,1658.7476,90.0255,0.0072,169.0874,601.3742,1379.1114,158.4,II,0.22,18.0,0,108.0306,103.5294,117.0332
Zone_C,2025-08-29 07:37:12.259652,11.7072,2481.547,667.4566,0.0008,252.961,598.8727,1335.7557,123.0,II,0.19,15.8,0,800.9479,767.575,867.6935
Zone_B,2025-06-01 01:37:12.259652,17.883,447.6106,63.3431,0.0009,45.628,110.6874,254.2777,97.1,IV,0.48,21.4,0,76.0117,72.8446,82.346
Zone_C,2025-05-30 01:37:12.259652,0.0,416.3975,56.5077,0.0004,42.4462,106.2443,237.0832,123.0,II,0.19,15.8,0,67.8092,64.9839,73.46
Zone_A,2025-06-13 18:37:12.259652,3.9483,2068.0272,115.5092,0.0002,210.8081,629.4651,1405.1493,90.4,IV,0.49,25.0,0,138.611,132.8356,150.1619
Zone_D,2025-07-04 19:37:12.259652,16.2417,2449.6436,264.2644,0.0015,249.7088,610.9179,1431.0006,158.4,II,0.22,18.0,0,317.1173,303.9041,343.5438
Zone_D,2025-05-03 02:37:12.259652,0.0,459.01,26.5369,0.0074,46.79,118.7659,280.1475,158.4,II,0.22,18.0,0,31.8443,30.5175,34.498
Zone_D,2025-08-10 20:37:12.259652,10.6574,2452.3425,537.4976,0.0067,249.9839,558.4367,1399.6969,158.4,II,0.22,18.0,0,644.9971,618.1222,698.7469
Zone_B,2025-08-12 15:37:12.259652,4.953,2521.9477,551.1143,0.0035,257.0793,640.0,1440.4383,97.1,IV,0.48,21.4,0,661.3372,633.7815,716.4486
Zone_C,2025-06-26 06:37:12.259652,14.2049,2321.3938,199.313,0.005,236.6355,587.2312,1315.5932,123.0,II,0.19,15.8,0,239.1757,229.21,259.107
Zone_D,2025-05-16 22:37:12.259652,2.4799,401.783,44.282,0.0021,40.9565,95.8018,220.8098,158.4,II,0.22,18.0,0,53.1384,50.9243,57.5666
Zone_B,2025-08-21 11:37:12.259652,10.1111,2498.9679,617.1988,0.0004,254.7368,607.4037,1339.4186,97.1,IV,0.48,21.4,0,740.6386,709.7787,802.3585
Zone_B,2025-07-17 04:37:12.259652,7.3792,2427.3395,357.5182,0.0029,247.4352,583.6179,1380.4273,97.1,IV,0.48,21.4,0,429.0219,411.1459,464.7737
Zone_A,2025-06-23 22:37:12.259652,5.3003,2167.0203,182.3178,0.0001,220.8991,478.2815,1252.4536,90.4,IV,0.49,25.0,0,218.7813,209.6655,237.0131
Zone_D,2025-05-27 10:37:12.259652,3.8658,413.4409,57.7701,0.0041,42.1448,91.1478,229.9006,158.4,II,0.22,18.0,0,69.3242,66.4356,75.1012
Zone_C,2025-05-02 06:37:12.259652,0.487,366.4132,23.2331,0.0004,37.351,72.7744,222.2731,123.0,II,0.19,15.8,0,27.8797,26.7181,30.2031
Zone_B,2025-08-03 17:37:12.259652,6.8389,2393.4621,485.3028,0.0006,243.9819,593.8141,1326.0774,97.1,IV,0.48,21.4,0,582.3634,558.0982,630.8937
Zone_B,2025-09-10 18:37:12.259652,10.7257,2424.1765,769.8652,0.0009,247.1128,556.8215,1334.7351,97.1,IV,0.48,21.4,0,923.8383,885.345,1000.8248
Zone_D,2025-08-17 12:37:12.259652,14.7936,2451.0232,587.1038,0.0126,249.8495,581.9404,1397.844,158.4,II,0.22,18.0,0,704.5246,675.1694,763.235
Zone_A,2025-09-09 04:37:12.259652,12.7479,2409.2409,740.6495,0.0101,245.5903,560.976,1364.8607,90.4,IV,0.49,25.0,0,888.7794,851.7469,962.8443
Zone_C,2025-04-27 14:37:12.259652,2.9141,375.0034,17.8586,0.0074,38.2266,96.119,216.0612,123.0,II,0.19,15.8,0,21.4303,20.5374,23.2162
Zone_D,2025-09-05 01:37:12.259652,11.6224,2308.8299,719.6133,0.0011,235.3547,564.2618,1282.3942,158.4,II,0.22,18.0,0,863.536,827.5554,935.4974
Zone_A,2025-07-20 08:37:12.259652,8.7069,2447.249,371.9059,0.0128,249.4647,561.2044,1374.3811,90.4,IV,0.49,25.0,0,446.2871,427.6918,483.4777
Zone_A,2025-04-11 16:37:12.259652,3.9927,277.1783,2.5243,0.0001,28.2547,80.3189,82.4902,90.4,IV,0.49,25.0,0,3.0292,2.903,3.2816
Zone_C,2025-08-30 23:37:12.259652,3.3133,2514.9396,679.9792,0.0046,256.3649,643.537,1407.9172,123.0,II,0.19,15.8,0,815.975,781.9761,883.9729
Zone_A,2025-06-21 12:37:12.259652,8.3041,2240.0603,166.2431,0.0032,228.3446,543.7853,1311.3245,90.4,IV,0.49,25.0,0,199.4917,191.1796,216.116
Zone_B,2025-05-04 19:37:12.259652,0.5956,404.9035,28.6156,0.0004,41.2746,94.4211,223.3781,97.1,IV,0.48,21.4,0,34.3387,32.9079,37.2002
Zone_B,2025-05-16 06:37:12.259652,3.5602,452.0105,42.8666,0.0004,46.0765,129.2289,270.5857,97.1,IV,0.48,21.4,0,51.44,49.2966,55.7266
Zone_B,2025-04-21 06:37:12.259652,1.0066,366.9364,12.0508,0.001,37.4043,107.7258,225.1221,97.1,IV,0.48,21.4,0,14.461,13.8585,15.6661
Zone_C,2025-06-18 23:37:12.259652,9.2387,2231.6022,149.9996,0.0008,227.4824,581.0936,1359.9295,123.0,II,0.19,15.8,0,179.9996,172.4996,194.9995
Zone_B,2025-06-18 22:37:12.259652,9.1891,2225.9199,152.6442,0.0001,226.9032,580.5962,1335.8881,97.1,IV,0.48,21.4,0,183.1731,175.5409,198.4375
Zone_D,2025-08-31 01:37:12.259652,6.3909,2300.0706,684.9724,0.0105,234.4618,531.7181,1222.8369,158.4,II,0.22,18.0,0,821.9669,787.7182,890.4641
Zone_D,2025-08-23 21:37:12.259652,7.5538,2457.2295,634.0312,0.0142,250.4821,597.8729,1375.6372,158.4,II,0.22,18.0,0,760.8374,729.1359,824.2406
Zone_D,2025-06-25 13:37:12.259652,12.3739,2421.7595,197.2398,0.0016,246.8664,641.7996,1385.9368,158.4,II,0.22,18.0,0,236.6877,226.8257,256.4117
Zone_C,2025-04-28 06:37:12.259652,1.8759,386.0793,18.6281,0.003,39.3557,114.483,228.7499,123.0,II,0.19,15.8,0,22.3538,21.4223,24.2166
Zone_A,2025-05-17 07:37:12.259652,2.6268,417.9727,43.6104,0.0331,42.6068,109.3465,248.1619,90.4,IV,0.49,25.0,0,52.3325,50.152,56.6936
Zone_A,2025-04-29 08:37:12.259652,3.653,385.865,21.4518,0.0,39.3338,98.5231,208.1341,90.4,IV,0.49,25.0,0,25.7421,24.6695,27.8873
Zone_C,2025-06-20 20:37:12.259652,0.0,2265.7143,162.6541,0.0,230.9597,535.3609,1361.1673,123.0,II,0.19,15.8,0,195.185,187.0523,211.4504
Zone_D,2025-05-25 23:37:12.259652,0.8482,417.2509,55.92,0.0075,42.5332,94.2362,228.1707,158.4,II,0.22,18.0,0,67.104,64.308,72.696
Zone_D,2025-07-22 10:37:12.259652,4.2069,2556.5234,393.5155,0.0082,260.6038,689.3098,1475.4797,158.4,II,0.22,18.0,0,472.2186,452.5428,511.5701
Zone_C,2025-07-24 03:37:12.259652,9.4779,2384.5509,400.5729,0.0011,243.0735,580.7153,1347.3167,123.0,II,0.19,15.8,0,480.6875,460.6588,520.7448
Zone_B,2025-06-29 06:37:12.259652,14.2898,2459.6113,225.1366,0.0048,250.7249,631.016,1446.3326,97.1,IV,0.48,21.4,0,270.1639,258.9071,292.6776
Zone_C,2025-06-26 18:37:12.259652,6.2736,2310.9812,202.7976,0.0008,235.574,589.8648,1305.4544,123.0,II,0.19,15.8,0,243.3571,233.2172,263.6369
Zone_C,2025-04-12 12:37:12.259652,0.0,269.369,2.611,0.0098,27.4586,119.1341,143.3903,123.0,II,0.19,15.8,0,3.1332,3.0027,3.3943
Zone_A,2025-07-20 12:37:12.259652,6.1674,2438.8897,373.1323,0.0107,248.6126,550.1317,1374.0516,90.4,IV,0.49,25.0,0,447.7588,429.1022,485.072
Zone_C,2025-05-10 08:37:12.259652,1.9053,399.7271,32.42,0.0008,40.7469,115.6476,217.5184,123.0,II,0.19,15.8,0,38.904,37.283,42.146
Zone_C,2025-07-11 05:37:12.259652,5.5001,2442.5192,308.4671,0.0019,248.9826,594.9527,1378.664,123.0,II,0.19,15.8,0,370.1605,354.7372,401.0072
Zone_D,2025-07-19 09:37:12.259652,14.7856,2416.3932,370.7153,0.0,246.3194,563.3667,1337.4048,158.4,II,0.22,18.0,0,444.8583,426.3226,481.9299
Zone_D,2025-08-04 06:37:12.259652,8.7998,2401.6417,488.9535,0.0096,244.8157,536.1919,1333.1318,158.4,II,0.22,18.0,0,586.7442,562.2965,635.6395
Zone_C,2025-06-03 18:37:12.259652,13.402,1079.3102,65.2905,0.0059,110.0214,603.1316,760.1424,123.0,II,0.19,15.8,0,78.3486,75.084,84.8776
Zone_B,2025-07-31 12:37:12.259652,13.399,2385.132,462.2638,0.0002,243.1327,535.0698,1355.3653,97.1,IV,0.48,21.4,0,554.7166,531.6034,600.943
Zone_D,2025-07-25 05:37:12.259652,7.2561,2483.9073,414.7516,0.002,253.2016,572.1264,1436.6553,158.4,II,0.22,18.0,0,497.7019,476.9643,539.177
Zone_D,2025-06-17 18:37:12.259652,7.1538,2269.0035,142.7408,0.0007,231.295,683.8107,1428.9822,158.4,II,0.22,18.0,0,171.289,164.1519,185.5631
Zone_B,2025-09-03 08:37:12.259652,15.9237,2541.923,714.2838,0.0001,259.1155,643.126,1390.7599,97.1,IV,0.48,21.4,0,857.1406,821.4264,928.569
Zone_C,2025-09-03 11:37:12.259652,4.8576,2423.6034,706.0139,0.0005,247.0544,527.3672,1367.0551,123.0,II,0.19,15.8,0,847.2166,811.9159,917.818
Zone_B,2025-04-13 17:37:12.259652,2.5424,316.887,4.2399,0.0019,32.3024,121.3743,180.108,97.1,IV,0.48,21.4,0,5.0878,4.8758,5.5118
Zone_C,2025-04-26 00:37:12.259652,0.0,346.93,16.1225,0.0,35.3649,70.5614,203.4443,123.0,II,0.19,15.8,0,19.347,18.5408,20.9592
Zone_C,2025-09-25 10:37:12.259652,10.7845,2414.238,866.1958,0.0011,246.0997,560.9424,1380.3197,123.0,II,0.19,15.8,0,1039.435,996.1252,1126.0546
Zone_A,2025-07-26 09:37:12.259652,11.5795,2478.609,416.8791,0.017,252.6615,599.4711,1388.1973,90.4,IV,0.49,25.0,0,500.2549,479.411,541.9429
Zone_B,2025-06-10 04:37:12.259652,5.2662,1894.4313,97.5903,0.0009,193.1123,652.8432,1483.6644,97.1,IV,0.48,21.4,0,117.1084,112.2288,126.8674
Zone_B,2025-09-16 13:37:12.259652,7.6622,2448.2904,812.4516,0.0161,249.5709,569.2589,1348.9274,97.1,IV,0.48,21.4,0,974.942,934.3194,1056.1871
Zone_D,2025-08-03 07:37:12.259652,17.0047,2440.4969,481.9782,0.0012,248.7764,572.3827,1406.5608,158.4,II,0.22,18.0,0,578.3738,554.2749,626.5717
Zone_A,2025-06-11 21:37:12.259652,8.3081,1840.5216,104.5347,0.0032,187.6169,571.8646,1331.9252,90.4,IV,0.49,25.0,0,125.4417,120.2149,135.8951
Zone_D,2025-07-10 19:37:12.259652,16.2956,2416.3341,308.0878,0.0054,246.3134,580.2181,1338.0293,158.4,II,0.22,18.0,0,369.7054,354.301,400.5142
Zone_B,2025-07-18 08:37:12.259652,0.0,2449.917,366.1158,0.0,249.7367,576.3406,1399.0348,97.1,IV,0.48,21.4,0,439.3389,421.0331,475.9505
Zone_A,2025-08-19 23:37:12.259652,2.4862,2331.0679,592.9638,0.002,237.6216,551.0264,1333.6117,90.4,IV,0.49,25.0,0,711.5566,681.9084,770.8529
Zone_C,2025-05-17 10:37:12.259652,2.1051,410.014,40.9652,0.0008,41.7955,117.0587,229.4481,123.0,II,0.19,15.8,0,49.1582,47.1099,53.2547
Zone_B,2025-08-28 16:37:12.259652,7.5182,2480.4353,671.7949,0.0015,252.8476,590.4736,1400.6278,97.1,IV,0.48,21.4,0,806.1539,772.5642,873.3334
Zone_A,2025-07-14 17:37:12.259652,4.5523,2455.7383,329.8117,0.0002,250.3301,536.8348,1429.9751,90.4,IV,0.49,25.0,0,395.774,379.2835,428.7552
Zone_D,2025-09-28 04:37:12.259652,8.2655,2426.8584,881.0865,0.0087,247.3862,639.3407,1368.6686,158.4,II,0.22,18.0,0,1057.3038,1013.2494,1145.4124
Zone_B,2025-05-13 18:37:12.259652,3.1214,406.2465,39.6191,0.0039,41.4115,102.7526,227.9328,97.1,IV,0.48,21.4,0,47.5429,45.5619,51.5048
Zone_D,2025-05-27 13:37:12.259652,0.0,409.22,57.9262,0.0029,41.7146,86.2803,225.2656,158.4,II,0.22,18.0,0,69.5114,66.6151,75.304
